2007000211|自尊常常将人拖着|z i z un ch ang ch ang j iang r en SP t uo zh e AP|C4 C4 G4 G4 F4 F4 D4 D4 D4 D4 C4 C4 rest F4 F4 D4 D4 rest|0.241570 0.241570 0.269980 0.269980 0.408300 0.408300 0.550980 0.550980 0.280980 0.280980 0.289760 0.289760 0.047090 0.484130 0.484130 0.956970 0.956970 0.394030|0.09312 0.14845 0.0955 0.17448 0.14144 0.26686 0.17957 0.37141 0.05429 0.22669 0.10965 0.18011 0.04709 0.13385 0.35028 0.19821 0.75876 0.39403|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000212|把爱都走曲折|b a ai SP d ou z ou q v SP zh e SP|D4 D4 F4 rest D4 D4 F4 F4 G4 G4 rest A3 A3 rest|0.247790 0.247790 0.453460 0.063660 0.320490 0.320490 0.322680 0.322680 0.573120 0.573120 0.055480 1.069880 1.069880 0.343400|0.06991 0.17788 0.45346 0.06366 0.03959 0.2809 0.14358 0.1791 0.20512 0.368 0.05548 0.20317 0.86671 0.3434|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000213|假装了解是怕真相太赤裸裸|j ia zh uang l e j ie sh i p a AP zh e x iang t ai ch i l uo l uo AP|C4 C4 G4 G4 F4 F4 D4 D4 F4 F4 D4 D4 rest F4 F4 D4 D4 F4 F4 G4 G4 G#4/Ab4 G#4/Ab4 F4 F4 rest|0.231730 0.231730 0.359440 0.359440 0.436830 0.436830 0.287560 0.287560 0.408650 0.408650 0.375020 0.375020 0.267790 0.370980 0.370980 0.518050 0.518050 0.465370 0.465370 0.578950 0.578950 0.557570 0.557570 0.799910 0.799910 0.339370|0.0994 0.13233 0.12382 0.23562 0.099 0.33783 0.06103 0.22653 0.19917 0.20948 0.08274 0.29228 0.26779 0.11934 0.25164 0.16866 0.34939 0.13974 0.32563 0.24785 0.3311 0.13973 0.41784 0.19224 0.60767 0.33937|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000214|狼狈比失去难受|l ang b ei b i sh i q v n an sh ou AP|F4 F4 G4 G4 F4 F4 G4 G4 A4 A4 A#4/Bb4 A#4/Bb4 A4 A4 rest|0.336100 0.336100 0.258070 0.258070 0.135230 0.135230 0.291300 0.291300 0.376300 0.376300 0.429900 0.429900 1.215900 1.215900 0.370040|0.05437 0.28173 0.01712 0.24095 0.03105 0.10418 0.14344 0.14786 0.1528 0.2235 0.13999 0.28991 0.23377 0.98213 0.37004|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000215|我怀念的是无话不说|w o h uai n ian d e sh i w u h ua SP b u sh uo AP|F4 F4 G4 G4 G4 G4 F4 F4 C4 C4 C5 C5 A4 A4 rest G4 G4 A4 A4 rest|0.167770 0.167770 0.280980 0.280980 0.327070 0.327070 0.205930 0.205930 0.382860 0.382860 0.472360 0.472360 0.449950 0.449950 0.108390 0.284590 0.284590 0.724890 0.724890 0.324110|0.03154 0.13623 0.11139 0.16959 0.05972 0.26735 0.0327 0.17323 0.26711 0.11575 0.10381 0.36855 0.12585 0.3241 0.10839 0.03712 0.24747 0.16735 0.55754 0.32411|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000216|我怀念的是一起做梦|w o h uai n ian d e sh i y i q i z uo m eng AP|F4 F4 G4 G4 G4 G4 F4 F4 C4 C4 C5 C5 A4 A4 G4 G4 F4 F4 rest|0.136530 0.136530 0.302930 0.302930 0.307320 0.307320 0.230490 0.230490 0.344640 0.344640 0.425860 0.425860 0.471960 0.471960 0.357400 0.357400 0.823110 0.823110 0.283170|0.02564 0.11089 0.09769 0.20524 0.04237 0.26495 0.03307 0.19742 0.2051 0.13954 0.07514 0.35072 0.15812 0.31384 0.12405 0.23335 0.2631 0.56001 0.28317|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000217|我怀念的是争吵以后|w o h uai n ian d e AP sh i SP zh eng ch ao y i h ou|F4 F4 G4 G4 G4 G4 F4 F4 rest C4 C4 rest C5 C5 A4 A4 C4 C4 A4 A4|0.142940 0.142940 0.331470 0.331470 0.302930 0.302930 0.177130 0.177130 0.162640 0.181300 0.181300 0.049030 0.433080 0.433080 0.555370 0.555370 0.238880 0.238880 0.581050 0.581050|0.04001 0.10293 0.14347 0.188 0.05717 0.24576 0.01893 0.1582 0.16264 0.08452 0.09678 0.04903 0.07497 0.35811 0.12755 0.42782 0.05521 0.18367 0.15043 0.43062|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000218|还是想要爱你的冲动|h ai sh i x iang y ao AP ai n i d e ch ong d ong ong AP|G4 G4 F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 rest F#4/Gb4 D4 D4 C4 C4 D4 D4 C4 C4 A#3/Bb3 rest|0.493790 0.493790 0.140330 0.140330 0.478800 0.478800 0.613860 0.613860 0.210740 0.434250 0.496660 0.496660 0.102620 0.102620 0.612440 0.612440 0.232190 0.232190 0.435130 0.247500|0.13169 0.3621 0.07945 0.06088 0.21357 0.26523 0.27024 0.34362 0.21074 0.43425 0.0801 0.41656 0.01716 0.08546 0.16215 0.45029 0.08538 0.14681 0.43513 0.2475|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2007000219|我记得那年生日|w o SP j i d e n a n ian sh eng r i AP|D4 D4 rest F4 F4 D4 D4 A4 A4 G4 G4 G4 G4 F4 F4 rest|0.125360 0.125360 0.033540 0.346010 0.346010 0.439340 0.439340 0.687080 0.687080 0.268050 0.268050 0.590250 0.590250 0.830360 0.830360 0.339240|0.0366 0.08876 0.03354 0.10741 0.2386 0.04683 0.39251 0.10515 0.58193 0.05162 0.21643 0.21659 0.37366 0.12562 0.70474 0.33924|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000220|也记得那一首歌|y e j i SP d e n a y i sh ou SP g e AP|F4 F4 F4 F4 rest C#4/Db4 C#4/Db4 G#4/Ab4 G#4/Ab4 G4 G4 F4 F4 rest G4 G4 rest|0.139430 0.139430 0.356790 0.356790 0.086130 0.442130 0.442130 0.506310 0.506310 0.413780 0.413780 0.484630 0.484630 0.113340 0.546890 0.546890 0.351590|0.06448 0.07495 0.169 0.18779 0.08613 0.02187 0.42026 0.05787 0.44844 0.08704 0.32674 0.18556 0.29907 0.11334 0.04541 0.50148 0.35159|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000221|记得那片星空|j i d e n a p ian x ing k ong AP|E4 E4 C4 C4 E4 E4 F4 F4 G4 G4 F4 F4 rest|0.289990 0.289990 0.228290 0.228290 0.184400 0.184400 0.175610 0.175610 0.285970 0.285970 0.628950 0.628950 0.284520|0.09488 0.19511 0.05982 0.16847 0.05353 0.13087 0.03867 0.13694 0.09816 0.18781 0.06835 0.5606 0.28452|0 0 0 0 0 0 0 0 0 0 0 0 0
2007000222|最紧的右手最暖的胸口|z ui j in d e y ou sh ou AP z ui n uan d e x iong k ou|D4 D4 F4 F4 G4 G4 A4 A4 G4 G4 rest D4 D4 F4 F4 G4 G4 A4 A4 G4 G4|0.207080 0.207080 0.294150 0.294150 0.184390 0.184390 0.230490 0.230490 0.698760 0.698760 0.237620 0.187410 0.187410 0.320800 0.320800 0.113880 0.113880 0.421050 0.421050 0.503290 0.503290|0.10039 0.10669 0.10677 0.18738 0.03217 0.15222 0.05188 0.17861 0.21538 0.48338 0.23762 0.07153 0.11588 0.09636 0.22444 0.02561 0.08827 0.13251 0.28854 0.07006 0.43323|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000223|谁记得谁忘了|sh ui SP j i SP d e SP AP sh ui w ang l e|A4 A4 rest D4 D4 rest C4 C4 rest rest A4 A4 D4 D4 C4 C4|0.799800 0.799800 0.386350 0.388540 0.388540 0.103610 0.936890 0.936890 0.476690 0.443420 0.838550 0.838550 0.710660 0.710660 1.977430 1.977430|0.29741 0.50239 0.38635 0.15252 0.23602 0.10361 0.0385 0.89839 0.47669 0.44342 0.36628 0.47227 0.31518 0.39548 0.19001 1.78742|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000224|想问为什么我不再是你的快乐|x iang w en w ei sh en m e AP w o SP b u z ai sh i n i SP d e SP k uai l e SP AP|A3 A3 C4 C4 C4 C4 A3 A3 C4 C4 rest A3 A3 rest C4 C4 D4 D4 E4 E4 C4 C4 rest C4 C4 rest A3 A3 A3 A3 rest rest|0.369520 0.369520 0.341340 0.341340 0.224270 0.224270 0.587840 0.587840 0.492980 0.492980 0.405470 0.117610 0.117610 0.128410 0.169030 0.169030 0.474150 0.474150 0.549420 0.549420 0.481830 0.481830 0.103170 0.278510 0.278510 0.082310 0.395490 0.395490 1.087800 1.087800 0.742110 0.586210|0.23317 0.13635 0.12102 0.22032 0.06632 0.15795 0.27263 0.31521 0.05142 0.44156 0.40547 0.03059 0.08702 0.12841 0.0151 0.15393 0.15955 0.3146 0.27261 0.27681 0.1806 0.30123 0.10317 0.03196 0.24655 0.08231 0.15539 0.2401 0.21354 0.87426 0.74211 0.58621|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000225|可是为什么却苦笑说我都懂了|k e sh i w ei sh en m e SP AP q ve k u x iao sh uo w o SP d ou SP d ong l e SP AP|A3 A3 C4 C4 D4 D4 A3 A3 C4 C4 rest rest A3 A3 C4 C4 G4 G4 E4 E4 C4 C4 rest C4 C4 rest A3 A3 E4 E4 rest rest|0.178790 0.178790 0.358900 0.358900 0.271100 0.271100 0.372630 0.372630 0.506150 0.506150 0.137200 0.240360 0.251440 0.251440 0.229390 0.229390 0.627260 0.627260 0.597890 0.597890 0.329270 0.329270 0.139390 0.384780 0.384780 0.073330 0.306150 0.306150 0.930740 0.930740 0.146980 0.414880|0.08264 0.09615 0.19415 0.16475 0.07015 0.20095 0.21499 0.15764 0.129 0.37715 0.1372 0.24036 0.05836 0.19308 0.09356 0.13583 0.22592 0.40134 0.21221 0.38568 0.07579 0.25348 0.13939 0.04624 0.33854 0.07333 0.05154 0.25461 0.06862 0.86212 0.14698 0.41488|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000226|自尊常常将人拖着|z i z un ch ang ch ang j iang r en t uo zh e SP AP|C4 C4 G4 G4 F4 F4 D4 D4 D4 D4 C4 C4 F4 F4 D4 D4 rest rest|0.205250 0.205250 0.286460 0.286460 0.408930 0.408930 0.498300 0.498300 0.349470 0.349470 0.270010 0.270010 0.527930 0.527930 0.885460 0.885460 0.106460 0.364280|0.06077 0.14448 0.1013 0.18516 0.0966 0.31233 0.15768 0.34062 0.06678 0.28269 0.05031 0.2197 0.15933 0.3686 0.1498 0.73566 0.10646 0.36428|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000227|把爱都走曲折|b a ai SP d ou z ou q v SP zh e AP SP|D4 D4 F4 rest D4 D4 F4 F4 G4 G4 rest A3 A3 rest rest|0.212080 0.212080 0.449110 0.094660 0.306460 0.306460 0.332060 0.332060 0.546590 0.546590 0.075300 0.999390 0.999390 0.387990 0.057620|0.05005 0.16203 0.44911 0.09466 0.02452 0.28194 0.15718 0.17488 0.19134 0.35525 0.0753 0.20739 0.792 0.38799 0.05762|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000228|假装了解是怕真相太赤裸裸|j ia zh uang l e j ie sh i SP p a AP zh en x iang t ai ch i l uo l uo uo AP|C#4/Db4 C#4/Db4 G4 G4 F4 F4 D4 D4 F4 F4 rest D4 D4 rest F4 F4 D4 D4 F4 F4 G4 G4 G#4/Ab4 G#4/Ab4 G4 G4 F4 rest|0.223910 0.223910 0.267810 0.267810 0.458780 0.458780 0.250250 0.250250 0.383180 0.383180 0.067500 0.388030 0.388030 0.251340 0.360550 0.360550 0.524450 0.524450 0.477860 0.477860 0.464590 0.464590 0.533820 0.533820 0.351040 0.351040 0.540140 0.314510|0.07017 0.15374 0.07679 0.19102 0.06758 0.3912 0.07545 0.1748 0.24114 0.14204 0.0675 0.11857 0.26946 0.25134 0.07048 0.29007 0.17832 0.34613 0.13718 0.34068 0.16797 0.29662 0.13639 0.39743 0.1232 0.22784 0.54014 0.31451|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2007000229|狼狈比失去难受|l ang b ei b i sh i q v n an sh ou AP|F4 F4 G4 G4 F4 F4 G4 G4 A4 A4 A#4/Bb4 A#4/Bb4 A4 A4 rest|0.358710 0.358710 0.190530 0.190530 0.159040 0.159040 0.321590 0.321590 0.411450 0.411450 0.353960 0.353960 1.102230 1.102230 0.274370|0.10524 0.25347 0.08197 0.10856 0.05611 0.10293 0.17762 0.14397 0.13016 0.28129 0.08952 0.26444 0.29217 0.81006 0.27437|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000230|我怀念的是无言感动|w o h uai n ian d e AP sh i w u y an g an d ong AP|F4 F4 G4 G4 G4 G4 F4 F4 rest C4 C4 C5 C5 A4 A4 G4 G4 A4 A4 rest|0.163460 0.163460 0.313910 0.313910 0.279720 0.279720 0.171700 0.171700 0.140120 0.322680 0.322680 0.411360 0.411360 0.543570 0.543570 0.423780 0.423780 0.688370 0.688370 0.301200|0.04018 0.12328 0.12068 0.19323 0.04828 0.23144 0.0244 0.1473 0.14012 0.16389 0.15879 0.07419 0.33717 0.07703 0.46654 0.03356 0.39022 0.06099 0.62738 0.3012|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000231|我怀念的是绝对炽热|w o h uai n ian d e AP sh i j ve SP d ui ch i r e SP|F4 F4 G4 G4 G4 G4 F4 F4 rest C4 C4 C5 C5 rest A4 A4 G4 G4 F4 F4 rest|0.165720 0.165720 0.272120 0.272120 0.296410 0.296410 0.201000 0.201000 0.121290 0.241840 0.241840 0.463010 0.463010 0.085810 0.321480 0.321480 0.463180 0.463180 0.788050 0.788050 0.227560|0.0337 0.13202 0.0912 0.18092 0.05367 0.24274 0.01341 0.18759 0.12129 0.11194 0.1299 0.11832 0.34469 0.08581 0.03311 0.28837 0.18246 0.28072 0.19274 0.59531 0.22756|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000232|我怀念的是你很激动求我原谅|w o h uai n ian d e sh i n i h en j i d ong q iu w o y van l iang AP SP|F4 F4 G4 G4 G4 G4 F4 F4 C4 C4 C5 C5 A4 A4 C4 C4 A4 A4 G4 G4 F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 rest rest|0.217860 0.217860 0.278790 0.278790 0.307320 0.307320 0.210730 0.210730 0.370480 0.370480 0.399820 0.399820 0.491710 0.491710 0.346630 0.346630 0.550620 0.550620 0.475240 0.475240 0.263420 0.263420 0.537810 0.537810 0.469760 0.469760 0.152090 0.090320|0.07254 0.14532 0.10595 0.17284 0.06612 0.2412 0.03081 0.17992 0.22626 0.14422 0.07563 0.32419 0.1442 0.34751 0.11112 0.23551 0.03487 0.51575 0.15674 0.3185 0.14745 0.11597 0.10836 0.42945 0.1353 0.33446 0.15209 0.09032|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000233|抱得我都痛我记得你在背后|b ao d e w o d ou t ong SP w o j i d e AP n i z ai SP b ei h ou AP|F#4/Gb4 F#4/Gb4 D4 D4 D5 D5 C5 C5 A#4/Bb4 A#4/Bb4 rest D4 D4 F4 F4 D4 D4 rest A4 A4 G4 G4 rest G4 G4 F4 F4 rest|0.383280 0.383280 0.285640 0.285640 0.676540 0.676540 0.407860 0.407860 0.595600 0.595600 0.125130 0.107560 0.107560 0.356340 0.356340 0.232780 0.232780 0.189690 0.670160 0.670160 0.467440 0.467440 0.098070 0.400330 0.400330 0.928550 0.928550 0.258520|0.02223 0.36105 0.06221 0.22343 0.11678 0.55976 0.03659 0.37127 0.10566 0.48994 0.12513 0.03943 0.06813 0.14655 0.20979 0.04392 0.18886 0.18969 0.10579 0.56437 0.14867 0.31877 0.09807 0.03936 0.36097 0.12388 0.80467 0.25852|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000234|也记得我颤抖着|y e j i d e w o ch an d ou zh e AP|F4 F4 F4 F4 C#4/Db4 C#4/Db4 G#4/Ab4 G#4/Ab4 G4 G4 F4 F4 G4 G4 rest|0.160730 0.160730 0.320690 0.320690 0.441020 0.441020 0.544400 0.544400 0.634390 0.634390 0.357810 0.357810 0.672980 0.672980 0.295450|0.04678 0.11395 0.10683 0.21386 0.05123 0.38979 0.13715 0.40725 0.20476 0.42963 0.03266 0.32515 0.15756 0.51542 0.29545|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000235|记得感觉汹涌最美的烟火|j i d e SP g an j ve x iong y ong AP z ui m ei d e y an h uo SP|E4 E4 C4 C4 rest E4 E4 F4 F4 G4 G4 F4 F4 rest D4 D4 F4 F4 G4 G4 A4 A4 G4 G4 rest|0.269050 0.269050 0.105020 0.105020 0.109750 0.224420 0.224420 0.146560 0.146560 0.324880 0.324880 0.590850 0.590850 0.289760 0.206340 0.206340 0.320490 0.320490 0.210730 0.210730 0.256840 0.256840 0.668410 0.668410 0.143560|0.08626 0.18279 0.02701 0.07801 0.10975 0.04023 0.18419 0.03171 0.11485 0.14374 0.18114 0.1056 0.48525 0.28976 0.09214 0.1142 0.09804 0.22245 0.04436 0.16637 0.09222 0.16462 0.10251 0.5659 0.14356|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000236|最长的相拥谁爱得太自由|z ui ch ang d e x iang y ong sh ui ai d e SP t ai z i y ou AP|D4 D4 F4 F4 G4 G4 A4 A4 G4 G4 A4 A4 A4 D4 D4 rest D4 D4 C4 C4 C4 C4 rest|0.216440 0.216440 0.302730 0.302730 0.103370 0.103370 0.390540 0.390540 0.496100 0.496100 0.700970 0.700970 0.484220 0.270910 0.270910 0.085610 0.520250 0.520250 0.318040 0.318040 1.022390 1.022390 0.325110|0.08998 0.12646 0.08456 0.21817 0.01969 0.08368 0.14929 0.24125 0.12193 0.37417 0.26377 0.4372 0.48422 0.04391 0.227 0.08561 0.11318 0.40707 0.07829 0.23975 0.14904 0.87335 0.32511|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000237|谁过头太远了谁要走我的心|sh ui SP g uo t ou SP t ai y van l e AP sh ui y ao z ou w o d e x in AP|A4 A4 rest A4 A4 D4 D4 rest D4 D4 C4 C4 C4 C4 rest A4 A4 A4 A4 D4 D4 D4 D4 G4 G4 G4 G4 rest|0.505210 0.505210 0.085610 0.484560 0.484560 0.346230 0.346230 0.056770 0.527740 0.527740 0.167910 0.167910 1.168270 1.168270 0.303240 0.543070 0.543070 0.577130 0.577130 0.300740 0.300740 0.401940 0.401940 0.256600 0.256600 1.355120 1.355120 0.261730|0.19024 0.31497 0.08561 0.04646 0.4381 0.0864 0.25983 0.05677 0.15798 0.36976 0.06559 0.10232 0.17579 0.99248 0.30324 0.23466 0.30841 0.16109 0.41604 0.07309 0.22765 0.19336 0.20858 0.02684 0.22976 0.2862 1.06892 0.26173|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000238|谁忘了那就是承诺谁自顾自地走|sh ui w ang l e n a j iu sh i ch eng n uo AP sh ui z i g u z i d i z ou AP|A4 A4 A4 A4 D4 D4 C5 C5 A4 A4 A4 A4 G4 G4 G4 G4 rest A4 A4 A4 A4 D4 D4 D4 D4 C4 C4 C4 C4 rest|0.598940 0.598940 0.444240 0.444240 0.368370 0.368370 0.507930 0.507930 0.263420 0.263420 0.438120 0.438120 0.215510 0.215510 0.663550 0.663550 0.233680 0.561960 0.561960 0.523520 0.523520 0.347950 0.347950 0.567980 0.567980 0.131700 0.131700 1.303750 1.303750 0.230640|0.22636 0.37258 0.10648 0.33776 0.10856 0.25981 0.18297 0.32496 0.10805 0.15537 0.16776 0.27036 0.13339 0.08212 0.16955 0.494 0.23368 0.18855 0.37341 0.11328 0.41024 0.06587 0.28208 0.14362 0.42436 0.0239 0.1078 0.1703 1.13345 0.23064|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000239|谁忘了看着我|sh ui w ang l e k an zh e w o AP|A4 A4 A4 A4 D4 D4 D4 D4 C4 C4 C4 C4 rest|0.629270 0.629270 0.452760 0.452760 0.319930 0.319930 0.519680 0.519680 0.226100 0.226100 1.207330 1.207330 0.339740|0.22312 0.40615 0.08805 0.36471 0.06708 0.25285 0.19847 0.32121 0.09034 0.13576 0.12771 1.07962 0.33974|0 0 0 0 0 0 0 0 0 0 0 0 0
2007000240|谁让爱变沉重|sh ui r ang ai b ian ch en zh ong AP|A4 A4 A4 A4 D4 D4 D4 G4 G4 G4 G4 rest|0.642920 0.642920 0.482930 0.482930 0.379870 0.251270 0.251270 0.489220 0.489220 1.177960 1.177960 0.280170|0.23128 0.41164 0.10787 0.37506 0.37987 0.07196 0.17931 0.13539 0.35383 0.0866 1.09136 0.28017|0 0 0 0 0 0 0 0 0 0 0 0
2007000241|谁忘了要给你温柔|sh ui w ang l e y ao g ei n i w en r ou ou|A4 A4 A4 A4 D4 D4 C5 C5 A4 A4 C5 C5 D5 D5 A4 A4 G4|0.565110 0.565110 0.379760 0.379760 0.410500 0.410500 0.608050 0.608050 0.244520 0.244520 0.371420 0.371420 0.599220 0.599220 0.816390 0.816390 2.504140|0.21761 0.3475 0.09059 0.28917 0.12677 0.28373 0.14745 0.4606 0.064 0.18052 0.09759 0.27383 0.20248 0.39674 0.07897 0.73742 2.50414|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
2007000242|我怀念的|w o h uai n ian d e e AP|F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 F#4/Gb4 rest|0.317710 0.317710 0.241850 0.241850 0.333280 0.333280 0.469480 0.469480 0.998920 0.212870|0.08782 0.22989 0.04944 0.19241 0.05855 0.27473 0.03875 0.43073 0.99892 0.21287|0 0 0 0 0 0 0 0 1 0
2007000243|我还有想要爱你的冲动|w o h ai y ou x iang y ao AP ai n i SP d e ch ong d ong AP|A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 G4 G4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 rest G4 D#4/Eb4 D#4/Eb4 rest D#5/Eb5 D#5/Eb5 C#5/Db5 C#5/Db5 B4 B4 rest|0.601280 0.601280 0.545070 0.545070 0.161770 0.161770 0.627810 0.627810 0.478370 0.478370 0.163880 0.352130 0.342440 0.342440 0.091100 0.368880 0.368880 0.449580 0.449580 0.714850 0.714850 0.222800|0.12866 0.47262 0.19011 0.35496 0.04391 0.11786 0.19774 0.43007 0.16274 0.31563 0.16388 0.35213 0.17912 0.16332 0.0911 0.02247 0.34641 0.14882 0.30076 0.08172 0.63313 0.2228|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000244|我记得那年生日也记得那一首歌|w o j i d e n a n ian sh eng r i AP y e j i d e n a y i sh ou g e AP|D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 D#4/Eb4 D#4/Eb4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 rest F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4 D4 D4 A4 A4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 rest|0.118510 0.118510 0.365570 0.365570 0.372000 0.372000 0.775580 0.775580 0.264920 0.264920 0.459010 0.459010 1.086370 1.086370 0.267810 0.163130 0.163130 0.338050 0.338050 0.465370 0.465370 0.636600 0.636600 0.399510 0.399510 0.509280 0.509280 0.588290 0.588290 0.283650|0.04608 0.07243 0.15567 0.2099 0.04879 0.32321 0.16104 0.61454 0.03903 0.22589 0.25348 0.20553 0.16832 0.91805 0.26781 0.03949 0.12364 0.12519 0.21286 0.06159 0.40378 0.05677 0.57983 0.07275 0.32676 0.14985 0.35943 0.06871 0.51958 0.28365|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000245|记得那片星空最紧的右手|j i d e n a p ian x ing k ong AP z ui j in d e y ou sh ou AP|F4 F4 C#4/Db4 C#4/Db4 F4 F4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 rest D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 rest|0.286720 0.286720 0.124910 0.124910 0.317140 0.317140 0.191960 0.191960 0.289760 0.289760 0.575120 0.575120 0.289760 0.258090 0.258090 0.264360 0.264360 0.160400 0.160400 0.232690 0.232690 0.745250 0.745250 0.225440|0.11473 0.17199 0.04757 0.07734 0.16223 0.15491 0.05733 0.13463 0.11664 0.17312 0.07815 0.49697 0.28976 0.09922 0.15887 0.06801 0.19635 0.02565 0.13475 0.07057 0.16212 0.19283 0.55242 0.22544|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000246|最暖的胸口我放手|z ui n uan d e x iong k ou w o f ang sh ou SP|D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 D#4/Eb4 D#4/Eb4 C#4/Db4 C#4/Db4 rest|0.226100 0.226100 0.290860 0.290860 0.095490 0.095490 0.417440 0.417440 0.757860 0.757860 0.667400 0.667400 0.564340 0.564340 0.837170 0.837170 1.445180|0.09182 0.13428 0.08528 0.20558 0.01641 0.07908 0.15034 0.2671 0.13176 0.6261 0.10382 0.56358 0.28537 0.27897 0.25457 0.5826 1.44518|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000247|我让座|w o r ang z uo uo SP|A#4/Bb4 A#4/Bb4 D#4/Eb4 D#4/Eb4 C#4/Db4 C#4/Db4 C#4/Db4 rest|0.406040 0.406040 0.731780 0.731780 0.482900 0.482900 0.486910 1.661370|0.14623 0.25981 0.1915 0.54028 0.13058 0.35232 0.48691 1.66137|0 0 0 0 0 0 1 0
2007000248|假洒脱|j ia s a SP t uo SP AP|A#4/Bb4 A#4/Bb4 D#4/Eb4 D#4/Eb4 rest G#4/Ab4 G#4/Ab4 rest rest|0.428380 0.428380 0.479640 0.479640 0.117440 1.514170 1.514170 0.604760 0.541290|0.15389 0.27449 0.25123 0.22841 0.11744 0.16035 1.35382 0.60476 0.54129|0 0 0 0 0 0 0 0 0
